wr_id,date_requested,prob_type,date_completed,bl_id
82507,2017-01-19 00:00:00.000,FLOOR                           ,,B00051  
82508,2017-01-19 00:00:00.000,OTHER                           ,,B00051  
82509,2017-01-19 00:00:00.000,ROOF                            ,2017-07-02 00:00:00.000,B00051  
82510,2017-01-19 00:00:00.000,OTHER                           ,,B00051  
82511,2017-01-19 00:00:00.000,FLOOR                           ,2017-03-13 00:00:00.000,B00052  
82514,2017-01-19 00:00:00.000,FLOOR                           ,2019-09-24 00:00:00.000,B00057  
82546,2017-01-19 00:00:00.000,OTHER                           ,2017-02-22 00:00:00.000,B00057  
82557,2017-01-19 00:00:00.000,OVERHDDOOR                      ,2017-02-03 00:00:00.000,B04019  
82558,2017-01-19 00:00:00.000,FLOOR                           ,2017-02-09 00:00:00.000,B00074  
82608,2017-01-23 00:00:00.000,DOOR                            ,,B00026  
82609,2017-01-23 00:00:00.000,DOOR                            ,2017-01-24 00:00:00.000,B00026  
82610,2017-01-23 00:00:00.000,ELEC/LIGHT                      ,,B00026  
82611,2017-01-23 00:00:00.000,ELEC/LIGHT                      ,2017-01-24 00:00:00.000,B00026  
82613,2017-01-23 00:00:00.000,PLUMB/OTHER                     ,,B08003  
82624,2017-01-23 00:00:00.000,ELEC/LIGHT                      ,2017-03-10 00:00:00.000,B00062  
82653,2017-01-23 00:00:00.000,SERV/CUSTODIAL                  ,2017-03-08 00:00:00.000,B00020  
82661,2017-01-23 00:00:00.000,FLOOR                           ,,B00062  
82673,2017-01-23 00:00:00.000,OVERHDDOOR                      ,2017-02-06 00:00:00.000,B04018  
82678,2017-01-23 00:00:00.000,OTHER                           ,2017-07-02 00:00:00.000,B00102  
82679,2017-01-23 00:00:00.000,ROOF                            ,2017-07-02 00:00:00.000,B08646  
82680,2017-01-23 00:00:00.000,FLOOR                           ,2017-03-06 00:00:00.000,B00062  
82686,2017-01-23 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-08-25 00:00:00.000,B00056  
82687,2017-01-23 00:00:00.000,FENCE_GATE                      ,2017-08-25 00:00:00.000,B00181  
82707,2017-01-24 00:00:00.000,OVERHDDOOR                      ,2017-04-12 00:00:00.000,B00020  
82712,2017-01-24 00:00:00.000,PLUMB/LEAK                      ,2017-01-25 00:00:00.000,P00119  
82715,2017-01-24 00:00:00.000,DOOR                            ,2017-07-03 00:00:00.000,B06236  
82737,2017-01-24 00:00:00.000,APPLIANCE                       ,2017-03-22 00:00:00.000,B08313  
82742,2017-01-25 00:00:00.000,OTHER                           ,,B00064  
82744,2017-01-25 00:00:00.000,OTHER                           ,2017-02-22 00:00:00.000,B00056  
82752,2017-01-25 00:00:00.000,ROOF                            ,2017-08-25 00:00:00.000,B00062  
82807,2017-01-25 00:00:00.000,OVERHDDOOR                      ,2017-04-24 00:00:00.000,B04017  
82809,2017-01-25 00:00:00.000,OVERHDDOOR                      ,2017-04-24 00:00:00.000,B06176  
82810,2017-01-25 00:00:00.000,PLUMB/OTHER                     ,2017-03-20 00:00:00.000,B07650  
82812,2017-01-25 00:00:00.000,ELEC/GENERAL                    ,2017-02-14 00:00:00.000,B04014  
82813,2017-01-25 00:00:00.000,ELEC/LIGHT                      ,2017-02-16 00:00:00.000,B00074  
82820,2017-01-26 00:00:00.000,OTHER                           ,2017-09-08 00:00:00.000,B00102  
82826,2017-01-26 00:00:00.000,OVERHDDOOR                      ,2017-01-31 00:00:00.000,B06038  
82827,2017-01-26 00:00:00.000,ELEC/GENERAL                    ,2017-03-08 00:00:00.000,B00062  
82850,2017-01-26 00:00:00.000,WINDOW                          ,2017-03-13 00:00:00.000,B06067  
82893,2017-01-26 00:00:00.000,ROOF                            ,2017-09-25 00:00:00.000,B08020  
82925,2017-01-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2018-03-25 00:00:00.000,B00050  
82928,2017-01-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2017-11-04 00:00:00.000,B00051  
82929,2017-01-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2017-10-06 00:00:00.000,B00020  
83004,2017-01-27 00:00:00.000,PLUMB/OTHER                     ,,B00026  
83005,2017-01-27 00:00:00.000,PLUMB/OTHER                     ,2017-02-28 00:00:00.000,B00026  
83032,2017-01-27 00:00:00.000,WINDOW                          ,2017-04-21 00:00:00.000,B00038  
83035,2017-01-27 00:00:00.000,RAILSTAIRSRAMP                  ,2017-07-27 00:00:00.000,B00038  
83040,2017-01-27 00:00:00.000,FLOOR                           ,2017-03-13 00:00:00.000,B04006  
83043,2017-01-27 00:00:00.000,OTHER                           ,2017-03-13 00:00:00.000,B00051  
83052,2017-01-29 00:00:00.000,OTHER                           ,,B00062  
83066,2017-01-30 00:00:00.000,DOOR                            ,2017-02-10 00:00:00.000,B08003  
83078,2017-01-30 00:00:00.000,HVAC                            ,2017-03-23 00:00:00.000,B00052  
83101,2017-01-30 00:00:00.000,_COMPLAINT                      ,,B00029  
83110,2017-01-31 00:00:00.000,CARPENTRY                       ,,B00026  
83111,2017-01-31 00:00:00.000,CARPENTRY                       ,2017-01-31 00:00:00.000,B00026  
83112,2017-01-31 00:00:00.000,OTHER                           ,,B00020  
83157,2017-01-31 00:00:00.000,FLOOR                           ,2017-05-22 00:00:00.000,B00038  
83185,2017-01-31 00:00:00.000,FLOOR                           ,2017-03-20 00:00:00.000,B09072  
83200,2017-02-01 00:00:00.000,HVAC                            ,,B00062  
83201,2017-02-01 00:00:00.000,INSPECTION                      ,2017-03-22 00:00:00.000,B00060  
83202,2017-02-01 00:00:00.000,ELECTRICAL                      ,,B00038  
83221,2017-02-01 00:00:00.000,FLOOR                           ,2017-06-05 00:00:00.000,B00057  
83223,2017-02-01 00:00:00.000,PAINT                           ,2017-08-27 00:00:00.000,C06236  
83228,2017-02-01 00:00:00.000,CARPENTRY                       ,2017-03-22 00:00:00.000,B04006  
83283,2017-02-02 00:00:00.000,FLOOR                           ,2017-12-13 00:00:00.000,B00057  
83291,2017-02-02 00:00:00.000,OTHER                           ,2017-02-16 00:00:00.000,B00056  
83292,2017-02-02 00:00:00.000,OTHER                           ,2017-02-16 00:00:00.000,B00056  
83311,2017-02-02 00:00:00.000,OTHER                           ,2017-03-08 00:00:00.000,B00020  
83322,2017-02-03 00:00:00.000,PLUMB/LEAK                      ,,B90050  
83328,2017-02-03 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-09-10 00:00:00.000,B00031  
83330,2017-02-03 00:00:00.000,PLUMB/UNCLOG                    ,2017-02-14 00:00:00.000,B06099  
83331,2017-02-03 00:00:00.000,ELEC/GENERAL                    ,2017-03-10 00:00:00.000,B00036  
83337,2017-02-03 00:00:00.000,HVAC                            ,2017-03-13 00:00:00.000,B98661  
83341,2017-02-03 00:00:00.000,ELEC/LIGHT                      ,2017-03-08 00:00:00.000,B00051  
83354,2017-02-03 00:00:00.000,OTHER                           ,2017-09-10 00:00:00.000,B00056  
83355,2017-02-03 00:00:00.000,OTHER                           ,,B00056  
83357,2017-02-03 00:00:00.000,OTHER                           ,2017-05-09 00:00:00.000,B00056  
83358,2017-02-03 00:00:00.000,LOCK                            ,2017-02-21 00:00:00.000,B00058  
83361,2017-02-04 00:00:00.000,FLOOR                           ,2017-03-13 00:00:00.000,B00051  
83362,2017-02-04 00:00:00.000,FLOOR                           ,2017-03-08 00:00:00.000,B00020  
83376,2017-02-06 00:00:00.000,PAINT                           ,2017-03-22 00:00:00.000,B00062  
83382,2017-02-06 00:00:00.000,OTHER                           ,2017-09-10 00:00:00.000,B00057  
83384,2017-02-06 00:00:00.000,OTHER                           ,2017-09-22 00:00:00.000,B00163  
83392,2017-02-06 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-09-22 00:00:00.000,B00124  
83397,2017-02-06 00:00:00.000,BATHROOM_FIXT                   ,2017-02-06 00:00:00.000,B00028  
83399,2017-02-06 00:00:00.000,ELEC/LIGHT                      ,2017-02-06 00:00:00.000,B00028  
83403,2017-02-06 00:00:00.000,OVERHDDOOR                      ,2017-03-15 00:00:00.000,B04029  
83404,2017-02-06 00:00:00.000,ELEC/GENERAL                    ,,B06176  
83405,2017-02-06 00:00:00.000,OVERHDDOOR                      ,2017-04-11 00:00:00.000,B04019  
83406,2017-02-06 00:00:00.000,PLUMBING FIXTURES               ,2017-02-06 00:00:00.000,B00122  
83408,2017-02-06 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2017-09-22 00:00:00.000,B04022  
83409,2017-02-06 00:00:00.000,ENVIR/RADON                     ,,B00193  
83413,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00060  
83415,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00029  
83416,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00027  
83417,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00026  
83418,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00025  
83419,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00030  
83420,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00035  
83421,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00028  
83423,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,NULL
83424,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00032  
83427,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-02-13 00:00:00.000,B00020  
83428,2017-02-07 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00120  
83434,2017-02-07 00:00:00.000,OTHER                           ,2017-08-30 00:00:00.000,B00083  
83437,2017-02-07 00:00:00.000,OVERHDDOOR                      ,2017-05-04 00:00:00.000,B04024  
83441,2017-02-07 00:00:00.000,FLOOR                           ,2017-02-27 00:00:00.000,B00057  
83443,2017-02-07 00:00:00.000,SERV/CUSTODIAL                  ,,B90050  
83444,2017-02-07 00:00:00.000,SERV/CUSTODIAL                  ,,B90250  
83445,2017-02-07 00:00:00.000,SERV/CUSTODIAL                  ,,B98664  
83453,2017-02-07 00:00:00.000,SERV/CUSTODIAL                  ,,B90940  
83482,2017-02-07 00:00:00.000,SERV/CUSTODIAL                  ,,B90980  
83498,2017-02-07 00:00:00.000,HVAC                            ,,B00052  
83506,2017-02-07 00:00:00.000,ELEC/LIGHT                      ,2017-02-07 00:00:00.000,B00029  
83507,2017-02-07 00:00:00.000,WALL                            ,,B00020  
83508,2017-02-07 00:00:00.000,ELEC/LIGHT                      ,2017-02-08 00:00:00.000,B00029  
83510,2017-02-07 00:00:00.000,HVAC                            ,2017-03-08 00:00:00.000,B00021  
83518,2017-02-08 00:00:00.000,PAINTING                        ,2017-03-20 00:00:00.000,B00124  
83520,2017-02-08 00:00:00.000,OTHER                           ,2017-02-09 00:00:00.000,P00119  
83528,2017-02-08 00:00:00.000,ENVIR/ASBESTOS                  ,,B00062  
83530,2017-02-08 00:00:00.000,OVERHDDOOR                      ,2017-04-25 00:00:00.000,B00073  
83532,2017-02-08 00:00:00.000,FLOOR                           ,2017-02-27 00:00:00.000,B00062  
83533,2017-02-08 00:00:00.000,BUILDING EXTERIOR               ,,B02300  
83534,2017-02-08 00:00:00.000,HVAC                            ,,B00058  
83536,2017-02-08 00:00:00.000,ELEVATOR                        ,2017-03-08 00:00:00.000,B00021  
83562,2017-02-08 00:00:00.000,OTHER                           ,2017-03-08 00:00:00.000,B00050  
83566,2017-02-08 00:00:00.000,LOCK                            ,2017-03-08 00:00:00.000,B00051  
83567,2017-02-08 00:00:00.000,OTHER                           ,2017-02-22 00:00:00.000,B00057  
83574,2017-02-08 00:00:00.000,OVERHDDOOR                      ,2017-02-22 00:00:00.000,B04006  
83584,2017-02-08 00:00:00.000,LOCK                            ,2017-02-08 00:00:00.000,B00062  
83589,2017-02-09 00:00:00.000,OTHER                           ,2017-12-15 00:00:00.000,B00048  
83629,2017-02-09 00:00:00.000,FLOOR                           ,2017-07-21 00:00:00.000,B00062  
83631,2017-02-09 00:00:00.000,ELEC/LIGHT                      ,2017-02-10 00:00:00.000,B00025  
83632,2017-02-09 00:00:00.000,ELEC/LIGHT                      ,2017-02-10 00:00:00.000,B00025  
83633,2017-02-09 00:00:00.000,OVERHDDOOR                      ,2017-05-09 00:00:00.000,B00164  
83634,2017-02-09 00:00:00.000,BATHROOM_FIXT                   ,2017-02-09 00:00:00.000,B00025  
83636,2017-02-09 00:00:00.000,OVERHDDOOR                      ,2017-05-04 00:00:00.000,B04011  
83637,2017-02-09 00:00:00.000,PLUMB/UNCLOG                    ,2017-02-09 00:00:00.000,B00025  
83642,2017-02-09 00:00:00.000,LOCK                            ,2017-03-08 00:00:00.000,B00063  
83645,2017-02-09 00:00:00.000,ROOF                            ,2017-04-21 00:00:00.000,B04032  
83647,2017-02-09 00:00:00.000,ELEC/LIGHT                      ,2017-02-09 00:00:00.000,B00025  
83649,2017-02-09 00:00:00.000,PLUMBING-TOILET                 ,2017-03-10 00:00:00.000,B00061  
83659,2017-02-10 00:00:00.000,OVERHDDOOR                      ,2017-03-28 00:00:00.000,B08646  
83681,2017-02-10 00:00:00.000,ELECTRICAL                      ,,B00048  
83702,2017-02-10 00:00:00.000,LOCK                            ,2017-02-27 00:00:00.000,B00061  
83705,2017-02-10 00:00:00.000,OTHER                           ,2017-02-22 00:00:00.000,B00220  
83707,2017-02-10 00:00:00.000,LOCK                            ,2017-02-10 00:00:00.000,B00023  
83727,2017-02-13 00:00:00.000,WINDOW                          ,2017-04-23 00:00:00.000,B06078  
83729,2017-02-13 00:00:00.000,ELEVATOR                        ,2017-09-22 00:00:00.000,B06077  
83737,2017-02-13 00:00:00.000,OTHER                           ,2017-11-04 00:00:00.000,B04017  
83738,2017-02-13 00:00:00.000,OVERHDDOOR                      ,2017-05-09 00:00:00.000,B04017  
83743,2017-02-13 00:00:00.000,OVERHDDOOR                      ,2017-05-09 00:00:00.000,B04015  
83746,2017-02-13 00:00:00.000,OTHER                           ,2017-02-22 00:00:00.000,B00057  
83753,2017-02-13 00:00:00.000,OVERHDDOOR                      ,2017-03-28 00:00:00.000,B04043  
83754,2017-02-13 00:00:00.000,OVERHDDOOR                      ,2017-05-09 00:00:00.000,B04014  
83757,2017-02-13 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-09-22 00:00:00.000,B00060  
83760,2017-02-13 00:00:00.000,PLUMB/UNCLOG                    ,2017-02-13 00:00:00.000,B00100  
83762,2017-02-13 00:00:00.000,OVERHDDOOR                      ,2017-05-18 00:00:00.000,B06043  
83767,2017-02-13 00:00:00.000,OVERHDDOOR                      ,2017-05-04 00:00:00.000,B04024  
83771,2017-02-13 00:00:00.000,DOOR                            ,2017-02-13 00:00:00.000,B00163  
83773,2017-02-13 00:00:00.000,LOCK                            ,2017-03-22 00:00:00.000,B00063  
83774,2017-02-14 00:00:00.000,ELEC/LIGHT                      ,,B00035  
83776,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00057  
83777,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00056  
83778,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00058  
83787,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00021  
83788,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00181  
83789,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00182  
83790,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00124  
83791,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00105  
83792,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00102  
83794,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00060  
83795,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00120  
83796,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00029  
83797,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00027  
83798,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00025  
83799,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00026  
83800,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00030  
83801,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00035  
83802,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00028  
83803,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00031  
83805,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-03-22 00:00:00.000,B00100  
83806,2017-02-14 00:00:00.000,PREVENTIVE MAINT                ,2017-02-22 00:00:00.000,B00039  
83808,2017-02-14 00:00:00.000,ELEC/OTHER                      ,,B09864  
83815,2017-02-14 00:00:00.000,FENCE_GATE                      ,2017-09-22 00:00:00.000,B08000  
83819,2017-02-14 00:00:00.000,PLUMB/UNCLOG                    ,2017-02-15 00:00:00.000,B00060  
83823,2017-02-14 00:00:00.000,ELEC/LIGHT                      ,2017-02-16 00:00:00.000,B00060  
83826,2017-02-14 00:00:00.000,ELEC/LIGHT                      ,2017-02-15 00:00:00.000,B00060  
